Time,BAKERY:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],BAKERY:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],BAKERY:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],BAKERY:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],DELI:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],DELI:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],DELI:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],DELI:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],DRYSTORAGE:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],DRYSTORAGE:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],DRYSTORAGE:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],DRYSTORAGE:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],OFFICE:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],OFFICE:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],OFFICE:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],OFFICE:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PRODUCE:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PRODUCE:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PRODUCE:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PRODUCE:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],SALES:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],SALES:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],SALES:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],SALES:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s]
11:45:00,3.560763E+04,2.126100E+04,1.834613E+00,2.086228E+00,3.363078E+04,2.091169E+04,1.733634E+00,2.053256E+00,9.759936E+04,1.441148E+04,5.028943E+00,1.413800E+00,1.840257E+04,3.450937E+03,9.480177E-01,3.386246E-01,1.066683E+05,1.004161E+04,5.495841E+00,9.845373E-01,2.958338E+05,1.375475E+04,1.524532E+01,1.348201E+00
12:00:00,3.555995E+04,2.141397E+04,1.832155E+00,2.101234E+00,3.358041E+04,2.106383E+04,1.731056E+00,2.068187E+00,9.746630E+04,1.481689E+04,5.022082E+00,1.453578E+00,1.838009E+04,3.528654E+03,9.468583E-01,3.462516E-01,1.065277E+05,1.044422E+04,5.488793E+00,1.024071E+00,2.953931E+05,1.533093E+04,1.522312E+01,1.502779E+00
12:15:00,3.551496E+04,2.156552E+04,1.829835E+00,2.116101E+00,3.353319E+04,2.121400E+04,1.728640E+00,2.082948E+00,9.734079E+04,1.521382E+04,5.015610E+00,1.492522E+00,1.835892E+04,3.605002E+03,9.457670E-01,3.537440E-01,1.063948E+05,1.084002E+04,5.482035E+00,1.062925E+00,2.950053E+05,1.684147E+04,1.520339E+01,1.650919E+00
12:30:00,3.547245E+04,2.171448E+04,1.827644E+00,2.130714E+00,3.348878E+04,2.136089E+04,1.726360E+00,2.097375E+00,9.722221E+04,1.560057E+04,5.009496E+00,1.530467E+00,1.833896E+04,3.679541E+03,9.447379E-01,3.610589E-01,1.062693E+05,1.122744E+04,5.475602E+00,1.100946E+00,2.947606E+05,1.826832E+04,1.519087E+01,1.790849E+00
12:45:00,3.543223E+04,2.186002E+04,1.825570E+00,2.144991E+00,3.344741E+04,2.150357E+04,1.724223E+00,2.111347E+00,9.711004E+04,1.597586E+04,5.003713E+00,1.567287E+00,1.832011E+04,3.751921E+03,9.437656E-01,3.681618E-01,1.061512E+05,1.160532E+04,5.469398E+00,1.138000E+00,2.945763E+05,1.960334E+04,1.518108E+01,1.921755E+00
13:00:00,3.539413E+04,2.200135E+04,1.823605E+00,2.158856E+00,3.340867E+04,2.164097E+04,1.722206E+00,2.124727E+00,9.700381E+04,1.633805E+04,4.998235E+00,1.602822E+00,1.830226E+04,3.821735E+03,9.428457E-01,3.750130E-01,1.060402E+05,1.197175E+04,5.463477E+00,1.173901E+00,2.943070E+05,2.084029E+04,1.516669E+01,2.043019E+00
13:15:00,3.535799E+04,2.213601E+04,1.821742E+00,2.172065E+00,3.337168E+04,2.177036E+04,1.720280E+00,2.137272E+00,9.690307E+04,1.668095E+04,4.993041E+00,1.636464E+00,1.828536E+04,3.887737E+03,9.419741E-01,3.814900E-01,1.059350E+05,1.231973E+04,5.457960E+00,1.208001E+00,2.940229E+05,2.196342E+04,1.515178E+01,2.153120E+00
13:30:00,3.532368E+04,2.226317E+04,1.819973E+00,2.184538E+00,3.333636E+04,2.189078E+04,1.718449E+00,2.148930E+00,9.680742E+04,1.700315E+04,4.988109E+00,1.668074E+00,1.826932E+04,3.949580E+03,9.411473E-01,3.875587E-01,1.058348E+05,1.264744E+04,5.452760E+00,1.240120E+00,2.937434E+05,2.297405E+04,1.513726E+01,2.252188E+00
13:45:00,3.529104E+04,2.238181E+04,1.818290E+00,2.196176E+00,3.330268E+04,2.200133E+04,1.716708E+00,2.159633E+00,9.671647E+04,1.730340E+04,4.983420E+00,1.697530E+00,1.825409E+04,4.006955E+03,9.403620E-01,3.931887E-01,1.057393E+05,1.295344E+04,5.447821E+00,1.270115E+00,2.934742E+05,2.387858E+04,1.512334E+01,2.340853E+00
14:00:00,3.525998E+04,2.249088E+04,1.816689E+00,2.206873E+00,3.327057E+04,2.210132E+04,1.715051E+00,2.169315E+00,9.662990E+04,1.758064E+04,4.978957E+00,1.724727E+00,1.823961E+04,4.059602E+03,9.396153E-01,3.983545E-01,1.056482E+05,1.323658E+04,5.443118E+00,1.297872E+00,2.932166E+05,2.468368E+04,1.511004E+01,2.419767E+00
14:15:00,3.523038E+04,2.258603E+04,1.815163E+00,2.216205E+00,3.323994E+04,2.218716E+04,1.713471E+00,2.177624E+00,9.654744E+04,1.782471E+04,4.974705E+00,1.748669E+00,1.822583E+04,4.105590E+03,9.389045E-01,4.028668E-01,1.055612E+05,1.348689E+04,5.438632E+00,1.322413E+00,2.929705E+05,2.537647E+04,1.509735E+01,2.487671E+00
14:30:00,3.520216E+04,2.266648E+04,1.813708E+00,2.224095E+00,3.321073E+04,2.225846E+04,1.711964E+00,2.184522E+00,9.646884E+04,1.803483E+04,4.970652E+00,1.769280E+00,1.821270E+04,4.144757E+03,9.382275E-01,4.067095E-01,1.054781E+05,1.370372E+04,5.434350E+00,1.343672E+00,2.927354E+05,2.596887E+04,1.508522E+01,2.545734E+00
14:45:00,3.517524E+04,2.273170E+04,1.812320E+00,2.230489E+00,3.318285E+04,2.231501E+04,1.710527E+00,2.189985E+00,9.639385E+04,1.821038E+04,4.966785E+00,1.786497E+00,1.820018E+04,4.176985E+03,9.375822E-01,4.098709E-01,1.053988E+05,1.388661E+04,5.430262E+00,1.361604E+00,2.925109E+05,2.646950E+04,1.507365E+01,2.594799E+00
15:00:00,3.514954E+04,2.278131E+04,1.810995E+00,2.235353E+00,3.315624E+04,2.235666E+04,1.709154E+00,2.193999E+00,9.632227E+04,1.835082E+04,4.963095E+00,1.800269E+00,1.818824E+04,4.202190E+03,9.369666E-01,4.123430E-01,1.053231E+05,1.403524E+04,5.426356E+00,1.376176E+00,2.922964E+05,2.688615E+04,1.506259E+01,2.635633E+00
15:15:00,3.512499E+04,2.281330E+04,1.809729E+00,2.238487E+00,3.313082E+04,2.238169E+04,1.707844E+00,2.196392E+00,9.625391E+04,1.845054E+04,4.959570E+00,1.810045E+00,1.817684E+04,4.219369E+03,9.363790E-01,4.140274E-01,1.052507E+05,1.414427E+04,5.422623E+00,1.386865E+00,2.920914E+05,2.719609E+04,1.505202E+01,2.666006E+00
15:30:00,3.510154E+04,2.282764E+04,1.808520E+00,2.239889E+00,3.310653E+04,2.239012E+04,1.706591E+00,2.197167E+00,9.618860E+04,1.850915E+04,4.956203E+00,1.815787E+00,1.816596E+04,4.228509E+03,9.358179E-01,4.149227E-01,1.051814E+05,1.421364E+04,5.419054E+00,1.393665E+00,2.918954E+05,2.738237E+04,1.504191E+01,2.684256E+00
15:45:00,3.507911E+04,2.282437E+04,1.807363E+00,2.239564E+00,3.308330E+04,2.238197E+04,1.705393E+00,2.196321E+00,9.612616E+04,1.852627E+04,4.952983E+00,1.817457E+00,1.815556E+04,4.229613E+03,9.352818E-01,4.150292E-01,1.051152E+05,1.424316E+04,5.415640E+00,1.396557E+00,2.917079E+05,2.741863E+04,1.503224E+01,2.687798E+00
16:00:00,3.505767E+04,2.280358E+04,1.806258E+00,2.237520E+00,3.306109E+04,2.235720E+04,1.704248E+00,2.193852E+00,9.606645E+04,1.850134E+04,4.949905E+00,1.815000E+00,1.814563E+04,4.222672E+03,9.347694E-01,4.143462E-01,1.050519E+05,1.423247E+04,5.412374E+00,1.395505E+00,2.915284E+05,2.727398E+04,1.502299E+01,2.673604E+00
16:15:00,3.503715E+04,2.277227E+04,1.805200E+00,2.234445E+00,3.303984E+04,2.232201E+04,1.703152E+00,2.190367E+00,9.600933E+04,1.845279E+04,4.946960E+00,1.810226E+00,1.813612E+04,4.211200E+03,9.342793E-01,4.132185E-01,1.049912E+05,1.419980E+04,5.409248E+00,1.392298E+00,2.913567E+05,2.698688E+04,1.501413E+01,2.645441E+00
16:30:00,3.501774E+04,2.273058E+04,1.804199E+00,2.230351E+00,3.301975E+04,2.227627E+04,1.702116E+00,2.185854E+00,9.595530E+04,1.837986E+04,4.944173E+00,1.803061E+00,1.812714E+04,4.195153E+03,9.338162E-01,4.116421E-01,1.049338E+05,1.414445E+04,5.406288E+00,1.386866E+00,2.911941E+05,2.656291E+04,1.500574E+01,2.603859E+00
16:45:00,3.499935E+04,2.267863E+04,1.803251E+00,2.225252E+00,3.300072E+04,2.221990E+04,1.701134E+00,2.180303E+00,9.590406E+04,1.828193E+04,4.941532E+00,1.793445E+00,1.811863E+04,4.174478E+03,9.333777E-01,4.096117E-01,1.048793E+05,1.406592E+04,5.403479E+00,1.379162E+00,2.910395E+05,2.603040E+04,1.499778E+01,2.551636E+00
17:00:00,3.498184E+04,2.261640E+04,1.802348E+00,2.219144E+00,3.298261E+04,2.215274E+04,1.700201E+00,2.173701E+00,9.585530E+04,1.815857E+04,4.939017E+00,1.781333E+00,1.811055E+04,4.149124E+03,9.329609E-01,4.071223E-01,1.048274E+05,1.396383E+04,5.400801E+00,1.369145E+00,2.908922E+05,2.541070E+04,1.499018E+01,2.490867E+00
17:15:00,3.496515E+04,2.254385E+04,1.801488E+00,2.212024E+00,3.296535E+04,2.207487E+04,1.699311E+00,2.166051E+00,9.580879E+04,1.800949E+04,4.936619E+00,1.766699E+00,1.810285E+04,4.119053E+03,9.325639E-01,4.041700E-01,1.047779E+05,1.383775E+04,5.398246E+00,1.356775E+00,2.907515E+05,2.471540E+04,1.498292E+01,2.422687E+00
17:30:00,3.494899E+04,2.246085E+04,1.800654E+00,2.203879E+00,3.294864E+04,2.198636E+04,1.698449E+00,2.157365E+00,9.576375E+04,1.783454E+04,4.934297E+00,1.749527E+00,1.809540E+04,4.084250E+03,9.321795E-01,4.007533E-01,1.047298E+05,1.368733E+04,5.395770E+00,1.342017E+00,2.906152E+05,2.394268E+04,1.497590E+01,2.346919E+00
17:45:00,3.493335E+04,2.236722E+04,1.799848E+00,2.194691E+00,3.293246E+04,2.188729E+04,1.697615E+00,2.147646E+00,9.572020E+04,1.763359E+04,4.932051E+00,1.729803E+00,1.808818E+04,4.044716E+03,9.318076E-01,3.968723E-01,1.046834E+05,1.351206E+04,5.393378E+00,1.324823E+00,2.904836E+05,2.307535E+04,1.496911E+01,2.261878E+00
18:00:00,3.491828E+04,2.226290E+04,1.799071E+00,2.184455E+00,3.291687E+04,2.177785E+04,1.696811E+00,2.136913E+00,9.567826E+04,1.740657E+04,4.929889E+00,1.707522E+00,1.808123E+04,4.000487E+03,9.314493E-01,3.925306E-01,1.046387E+05,1.331150E+04,5.391074E+00,1.305151E+00,2.903570E+05,2.210770E+04,1.496258E+01,2.167003E+00
18:15:00,3.490379E+04,2.214260E+04,1.798324E+00,2.172650E+00,3.290187E+04,2.165333E+04,1.696037E+00,2.124704E+00,9.563791E+04,1.713917E+04,4.927809E+00,1.681280E+00,1.807454E+04,3.948955E+03,9.311044E-01,3.874721E-01,1.045958E+05,1.307126E+04,5.388858E+00,1.281588E+00,2.902352E+05,2.099781E+04,1.495630E+01,2.058185E+00
18:30:00,3.488986E+04,2.200625E+04,1.797605E+00,2.159271E+00,3.288745E+04,2.151375E+04,1.695294E+00,2.111021E+00,9.559914E+04,1.683145E+04,4.925810E+00,1.651079E+00,1.806811E+04,3.890165E+03,9.307728E-01,3.817011E-01,1.045545E+05,1.279097E+04,5.386729E+00,1.254096E+00,2.900944E+05,1.974094E+04,1.494904E+01,1.934959E+00
18:45:00,3.487647E+04,2.185384E+04,1.796915E+00,2.144315E+00,3.287349E+04,2.135916E+04,1.694573E+00,2.095868E+00,9.556189E+04,1.648357E+04,4.923889E+00,1.616938E+00,1.806193E+04,3.824180E+03,9.304542E-01,3.752240E-01,1.045148E+05,1.247027E+04,5.384683E+00,1.222642E+00,2.899634E+05,1.833318E+04,1.494235E+01,1.796946E+00
19:00:00,3.486361E+04,2.168546E+04,1.796252E+00,2.127793E+00,3.286006E+04,2.118969E+04,1.693883E+00,2.079264E+00,9.552611E+04,1.609590E+04,4.922044E+00,1.578892E+00,1.805600E+04,3.751081E+03,9.301481E-01,3.680485E-01,1.044767E+05,1.210895E+04,5.382719E+00,1.187205E+00,2.898495E+05,1.678985E+04,1.493655E+01,1.645646E+00
19:15:00,3.485126E+04,2.151689E+04,1.795615E+00,2.111252E+00,3.284721E+04,2.101979E+04,1.693222E+00,2.062626E+00,9.549175E+04,1.571205E+04,4.920273E+00,1.541221E+00,1.805030E+04,3.678920E+03,9.298542E-01,3.609648E-01,1.044401E+05,1.174911E+04,5.380832E+00,1.151911E+00,2.897439E+05,1.525850E+04,1.493114E+01,1.495520E+00
19:30:00,3.483940E+04,2.134862E+04,1.795004E+00,2.094741E+00,3.283489E+04,2.084993E+04,1.692588E+00,2.045996E+00,9.545876E+04,1.533326E+04,4.918571E+00,1.504049E+00,1.804482E+04,3.607845E+03,9.295720E-01,3.539884E-01,1.044049E+05,1.139137E+04,5.379019E+00,1.116827E+00,2.896676E+05,1.376548E+04,1.492722E+01,1.349157E+00
19:45:00,3.482801E+04,2.118127E+04,1.794417E+00,2.078323E+00,3.282319E+04,2.068077E+04,1.691985E+00,2.029440E+00,9.542708E+04,1.496106E+04,4.916938E+00,1.467525E+00,1.803957E+04,3.538046E+03,9.293009E-01,3.471377E-01,1.043712E+05,1.103646E+04,5.377279E+00,1.082021E+00,2.895906E+05,1.233097E+04,1.492318E+01,1.208531E+00
20:00:00,3.481707E+04,2.101566E+04,1.793853E+00,2.062076E+00,3.281197E+04,2.051314E+04,1.691405E+00,2.013031E+00,9.539667E+04,1.459723E+04,4.915370E+00,1.431824E+00,1.803452E+04,3.469773E+03,9.290407E-01,3.404371E-01,1.043388E+05,1.068548E+04,5.375608E+00,1.047602E+00,2.895049E+05,1.095792E+04,1.491870E+01,1.073936E+00
20:15:00,3.480658E+04,2.084931E+04,1.793311E+00,2.045756E+00,3.280116E+04,2.034489E+04,1.690846E+00,1.996561E+00,9.536748E+04,1.423422E+04,4.913865E+00,1.396206E+00,1.802967E+04,3.401585E+03,9.287908E-01,3.337449E-01,1.043077E+05,1.033074E+04,5.374004E+00,1.012814E+00,2.894191E+05,9.607634E+03,1.491424E+01,9.415794E-01
20:30:00,3.479650E+04,2.068330E+04,1.792792E+00,2.029470E+00,3.279076E+04,2.017717E+04,1.690308E+00,1.980145E+00,9.533944E+04,1.387415E+04,4.912419E+00,1.360875E+00,1.802502E+04,3.333859E+03,9.285509E-01,3.270982E-01,1.042778E+05,9.974122E+03,5.372463E+00,9.778424E-01,2.893354E+05,8.277198E+03,1.490991E+01,8.111732E-01
20:45:00,3.478682E+04,2.051884E+04,1.792293E+00,2.013336E+00,3.278076E+04,2.001127E+04,1.689792E+00,1.963910E+00,9.531253E+04,1.351927E+04,4.911031E+00,1.326055E+00,1.802055E+04,3.267007E+03,9.283205E-01,3.205371E-01,1.042491E+05,9.618177E+03,5.370983E+00,9.429353E-01,2.892548E+05,6.973629E+03,1.490575E+01,6.834055E-01
21:00:00,3.477752E+04,2.035717E+04,1.791813E+00,1.997475E+00,3.277114E+04,1.984846E+04,1.689296E+00,1.947983E+00,9.528667E+04,1.317184E+04,4.909698E+00,1.291966E+00,1.801626E+04,3.201431E+03,9.280992E-01,3.141014E-01,1.042215E+05,9.265576E+03,5.369562E+00,9.083563E-01,2.891771E+05,5.704746E+03,1.490174E+01,5.590426E-01
21:15:00,3.476060E+04,2.020517E+04,1.790941E+00,1.982563E+00,3.256287E+04,1.991763E+04,1.678560E+00,1.954826E+00,9.526184E+04,1.282425E+04,4.908418E+00,1.257862E+00,1.801214E+04,3.135704E+03,9.278866E-01,3.076508E-01,1.022290E+05,1.119268E+04,5.266904E+00,1.097264E+00,2.827528E+05,1.162034E+04,1.457068E+01,1.138679E+00
21:30:00,3.474403E+04,2.005445E+04,1.790088E+00,1.967779E+00,3.235430E+04,1.998633E+04,1.667818E+00,1.961657E+00,9.523798E+04,1.247810E+04,4.907188E+00,1.223899E+00,1.800818E+04,3.070120E+03,9.276825E-01,3.012143E-01,1.002367E+05,1.311528E+04,5.164386E+00,1.285947E+00,2.763284E+05,1.754712E+04,1.423998E+01,1.719966E+00
21:45:00,3.472778E+04,1.990569E+04,1.789251E+00,1.953185E+00,3.214586E+04,2.005758E+04,1.657086E+00,1.968748E+00,9.521503E+04,1.213459E+04,4.906004E+00,1.190195E+00,1.800437E+04,3.004908E+03,9.274862E-01,2.948143E-01,9.824473E+04,1.503688E+04,5.061924E+00,1.474539E+00,2.699047E+05,2.350068E+04,1.390941E+01,2.303849E+00
22:00:00,3.471184E+04,1.975936E+04,1.788430E+00,1.938831E+00,3.193767E+04,2.013201E+04,1.646368E+00,1.976127E+00,9.519294E+04,1.179464E+04,4.904865E+00,1.156840E+00,1.800071E+04,2.940235E+03,9.272976E-01,2.884670E-01,9.625317E+04,1.695945E+04,4.959500E+00,1.663213E+00,2.634824E+05,2.948632E+04,1.357893E+01,2.890824E+00
22:15:00,2.914659E+04,1.476129E+04,1.466881E+00,1.448412E+00,2.629795E+04,1.503956E+04,1.329044E+00,1.476303E+00,7.939882E+04,8.718659E+03,4.001420E+00,8.551377E-01,1.532466E+04,2.180948E+03,7.688139E-01,2.139725E-01,7.964788E+04,1.258311E+04,4.019329E+00,1.234189E+00,2.151155E+05,2.166813E+04,1.089015E+01,2.124733E+00
22:30:00,2.542790E+04,1.069472E+04,1.219024E+00,1.020312E+00,2.253270E+04,1.084344E+04,1.086975E+00,1.036485E+00,6.898345E+04,5.728242E+03,3.312904E+00,5.618307E-01,1.347219E+04,1.437922E+03,6.433604E-01,1.410737E-01,6.885213E+04,8.299156E+03,3.312524E+00,8.140082E-01,1.830714E+05,1.415919E+04,8.854552E+00,1.388400E+00
22:45:00,2.201372E+04,6.962228E+03,9.832501E-01,6.103112E-01,1.908161E+04,7.029419E+03,8.574285E-01,6.178644E-01,5.940480E+04,2.822405E+03,2.657626E+00,2.768223E-01,1.179099E+04,7.109984E+02,5.246955E-01,6.975542E-02,5.883388E+04,4.105244E+03,2.636583E+00,4.026504E-01,1.533683E+05,6.940183E+03,6.912302E+00,6.805114E-01
23:00:00,1.882336E+04,3.333652E+03,7.564166E-01,2.081005E-01,1.585191E+04,3.331934E+03,6.367388E-01,2.077920E-01,5.044183E+04,0.000000E+00,2.026957E+00,0.000000E+00,1.022600E+04,0.000000E+00,4.106665E-01,0.000000E+00,4.936679E+04,0.000000E+00,1.982657E+00,0.000000E+00,1.250628E+05,0.000000E+00,5.025975E+00,0.000000E+00
23:15:00,2.134323E+04,4.644758E+03,8.568640E-01,2.884958E-01,1.841336E+04,4.660832E+03,7.393683E-01,2.892710E-01,5.767361E+04,0.000000E+00,2.315577E+00,0.000000E+00,1.141406E+04,0.000000E+00,4.581679E-01,0.000000E+00,5.688188E+04,0.000000E+00,2.283943E+00,0.000000E+00,1.461279E+05,0.000000E+00,5.868425E+00,0.000000E+00
23:30:00,2.212798E+04,5.105104E+03,8.881054E-01,3.129748E-01,1.921899E+04,5.179541E+03,7.715175E-01,3.175199E-01,5.983638E+04,0.000000E+00,2.401737E+00,0.000000E+00,1.183637E+04,0.000000E+00,4.749638E-01,0.000000E+00,5.888583E+04,0.000000E+00,2.363769E+00,0.000000E+00,1.515337E+05,0.000000E+00,6.084125E+00,0.000000E+00
23:45:00,2.269218E+04,5.294592E+03,9.106490E-01,3.246542E-01,1.980038E+04,5.380315E+03,7.947718E-01,3.298905E-01,6.139738E+04,0.000000E+00,2.464136E+00,0.000000E+00,1.212951E+04,0.000000E+00,4.866667E-01,0.000000E+00,6.034181E+04,0.000000E+00,2.421977E+00,0.000000E+00,1.551259E+05,0.000000E+00,6.227778E+00,0.000000E+00
24:00:00,2.309753E+04,5.433621E+03,9.268774E-01,3.332153E-01,2.023053E+04,5.516177E+03,8.120042E-01,3.382587E-01,6.252598E+04,0.000000E+00,2.509332E+00,0.000000E+00,1.233651E+04,0.000000E+00,4.949448E-01,0.000000E+00,6.142859E+04,0.000000E+00,2.465530E+00,0.000000E+00,1.578660E+05,0.000000E+00,6.337587E+00,0.000000E+00
Peak,4.263879E+04,2.410013E+04,2.154834E+00,2.244992E+00,4.016051E+04,2.465690E+04,2.025592E+00,2.298143E+00,1.171894E+05,1.852627E+04,5.917392E+00,1.817457E+00,2.197438E+04,4.229613E+03,1.112478E+00,4.150292E-01,1.180165E+05,1.695945E+04,5.950038E+00,1.663213E+00,3.233062E+05,2.948632E+04,1.626043E+01,2.890824E+00

Peak Vol Flow (m3/s),,,1.832522E+00,1.909194E+00,,,1.722611E+00,1.954395E+00,,,5.032289E+00,1.545608E+00,,,9.460779E-01,3.529506E-01,,,5.060052E+00,1.414435E+00,,,1.382825E+01,2.458425E+00
